Country Name;Country Code;Indicator Name;Indicator Code;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
África al sur del Sahara (BIRF y la AIF);TSS;Área selvática (% del área de tierra);AG.LND.FRST.ZS;33.90344209;33.75338045;33.6033188;32.6693181;32.52344911;32.37758012;32.23171113;32.08584215;31.93997316;31.79410417;31.64823518;31.49372982;31.33922446;31.1847191;30.81467035;30.66117342;30.50775288;30.35425492;30.20087706;30.04739975;29.89300682;29.7178013;27.57710916;27.41329976;27.24950018;27.08558591;26.91752301;26.75292311;26.5884255;26.41966462;26.2526156;26.08441026;25.91694579
Trinidad y Tobago;TTO;Área selvática (% del área de tierra);AG.LND.FRST.ZS;47.18518519;47.0797271;46.97426901;46.86881092;46.76335283;46.65789474;46.55243665;46.44697856;46.34152047;46.23606238;46.13060429;46.04795322;45.96530214;45.88265107;45.8;45.71734893;45.63469786;45.55204678;45.46939571;45.38674464;45.30409357;45.2214425;45.13879142;45.05614035;44.97348928;44.89083821;44.80896686;44.72709552;44.64522417;44.56335283;44.48148148;44.39961014;44.31773879
Túnez;TUN;Área selvática (% del área de tierra);AG.LND.FRST.ZS;4.145062436;4.160428682;4.175794928;4.191161174;4.20652742;4.22189431;4.237260556;4.252626802;4.267993048;4.283359295;4.298725541;4.311328527;4.323931514;4.336534501;4.349137487;4.361740474;4.37434346;4.386946447;4.399549434;4.41215242;4.424755407;4.434603502;4.444451596;4.454299691;4.464147786;4.473995881;4.483843975;4.49369207;4.503540165;4.51338826;4.523236354;4.533084449;4.542932544
Turquía;TUR;Área selvática (% del área de tierra);AG.LND.FRST.ZS;25.70518301;25.75259151;25.8;25.84740849;25.89481699;25.94222548;25.98963398;26.03704247;26.08445097;26.13185946;26.17926796;26.30071983;26.42217169;26.54362356;26.66507543;26.78652729;26.90797916;27.02943103;27.15088289;27.27233476;27.39378662;27.53599002;27.67819342;27.82039681;27.96260021;28.10480361;28.10480361;28.26352923;28.4660941;28.6687889;28.8714837;29.0741785;29.2768733
Tuvalu;TUV;Área selvática (% del área de tierra);AG.LND.FRST.ZS;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333;33.33333333
Tanzanía;TZA;Área selvática (% del área de tierra);AG.LND.FRST.ZS;64.78890269;64.36894333;63.94898397;63.52902461;63.10906525;62.68910589;62.26914653;61.84918718;61.42922782;61.00926846;60.5893091;60.16934974;59.74939038;59.32943102;58.90947166;58.48951231;58.06955295;57.64959359;57.22963423;56.80967487;56.38971551;55.96975389;55.54979228;55.12983066;54.70986904;54.28990743;53.76044254;53.23097765;52.70151276;52.17204787;51.64258298;51.11311809;50.58365319
Uganda;UGA;Área selvática (% del área de tierra);AG.LND.FRST.ZS;17.89434963;17.6878935;17.48143737;17.27498123;17.0685251;16.86206897;16.65561283;16.4491567;16.24270057;16.03624443;15.8297883;15.62332716;15.41686602;15.21040488;15.00394375;14.79748261;14.59102147;14.38456033;14.17809919;13.97163806;13.71643726;13.51071215;13.30498703;13.09926192;12.8935368;12.68781169;12.48209655;12.27638141;12.07066627;11.86490126;11.65918612;11.45343756;11.24771145
Ucrania;UKR;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;;16.08906533;16.12980064;16.17053595;16.21127125;16.25200656;16.29274187;16.33347717;16.37421248;16.41494779;16.42150686;16.4283495;16.43490869;16.44146788;16.4468915;16.45401823;16.46142958;16.46827315;16.47483256;16.48139198;16.5190223;16.55665263;16.59428295;16.6327746;16.67040688;16.68249064;16.69428621;16.70348637;16.71384191;16.72419745;16.73455299;16.74490853
Ingreso mediano alto;UMC;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;;30.72695146;30.61734858;30.50779267;30.39824075;30.28868459;30.17911811;30.08896481;29.97958574;29.82566725;29.7617765;29.69856173;29.62980708;29.56606001;29.50211401;29.44492936;29.38236183;29.31964444;29.25894037;29.19632993;29.16161237;29.12727124;29.09448178;29.06010301;29.02556123;29.01595748;28.96031817;28.94185212;28.91885307;28.89935088;28.86699725;28.84599329
Uruguay;URY;Área selvática (% del área de tierra);AG.LND.FRST.ZS;4.559478917;4.885727345;5.211975774;5.538224203;5.864472632;6.19072106;6.516969489;6.843217918;7.169466347;7.495714775;7.821963204;8.028968118;8.235973032;8.442977945;8.649982859;8.856987773;9.063992687;9.2709976;9.478002514;9.685007428;9.892012341;10.10764484;10.32327734;10.53890984;10.75454234;10.97017484;11.12444292;11.24442921;11.3644155;11.48440178;11.60438807;11.72437436;11.84436064
Estados Unidos;USA;Área selvática (% del área de tierra);AG.LND.FRST.ZS;33.02230821;33.03416545;33.04602269;33.05787993;33.06973718;33.08159442;33.09345166;33.1053089;33.11716614;33.12902338;33.13017359;33.18675561;33.24333764;33.29991967;33.35650169;33.41308372;33.46966575;33.52624777;33.6360635;33.69273522;33.74940694;33.77947006;33.80953318;33.8395963;33.86965942;33.89972254;33.89972254;33.86692641;33.86692641;33.86692641;33.86692641;33.86692641;33.86692641
Uzbekistán;UZB;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;;6.186620592;6.283491772;6.380363188;6.477234603;6.574106018;6.670977433;6.767848613;6.864720028;6.792887044;6.882769419;6.971810301;7.061401955;7.150843518;7.239962694;7.328999426;7.415772827;7.50509144;7.594504123;7.6844723;7.777627355;7.869481413;7.961375803;8.053071555;8.055832955;8.139748656;8.198443898;8.257120614;8.316373665;8.373221378;8.431804617;8.49046413
San Vicente y las Granadinas;VCT;Área selvática (% del área de tierra);AG.LND.FRST.ZS;70.61538462;70.87179487;71.12820513;71.38461538;71.64102564;71.8974359;72.15384615;72.41025641;72.66666667;72.92307692;73.17948718;73.17948718;73.17948718;73.17948718;73.17948718;73.17948718;73.17948718;73.17948718;73.17948718;73.17948718;73.17948718;73.17948718;73.17948718;73.17948718;73.17948718;73.17948718;73.17948718;73.17948718;73.17948718;73.17948718;73.17948718;73.17948718;73.17948718
Venezuela;VEN;Área selvática (% del área de tierra);AG.LND.FRST.ZS;58.98305085;58.65710561;58.33116037;58.00521512;57.67926988;57.35332464;57.0273794;56.70143416;56.37548892;56.04954368;55.72359844;55.5369877;55.35037696;55.16376623;54.97715549;54.79054475;54.60393402;54.41732328;54.23071254;54.04410181;53.85749107;53.67110708;53.48472309;53.2983391;53.1119551;52.92557111;52.76714472;52.63667593;52.53416473;52.45961113;52.41301514;52.34778074;52.29497194
Islas Vírgenes Británicas;VGB;Área selvática (% del área de tierra);AG.LND.FRST.ZS;24.73333333;24.70666667;24.68;24.65333333;24.62666667;24.6;24.57333333;24.54666667;24.52;24.49333333;24.46666667;24.44666667;24.42666667;24.40666667;24.38666667;24.36666667;24.34666667;24.32666667;24.30666667;24.28666667;24.26666667;24.24;24.21333333;24.18666667;24.16;24.13333333;24.13333333;24.13333333;24.13333333;24.13333333;24.13333333;24.13333333;24.13333333
Islas Vírgenes (EE.UU.);VIR;Área selvática (% del área de tierra);AG.LND.FRST.ZS;70.11428571;68.95142857;67.78857143;66.62571429;65.46285714;64.3;63.13714286;61.97428571;60.81142857;59.64857143;58.48571429;57.90285714;57.32;56.73714286;56.15428571;55.57142857;54.98857143;54.40571429;53.82285714;53.24;52.65714286;53.07428571;53.49142857;53.90857143;54.32571429;54.74285714;55.17142857;55.6;56.02857143;56.45714286;56.88571429;57.31428571;57.74285714
Viet Nam;VNM;Área selvática (% del área de tierra);AG.LND.FRST.ZS;28.80567759;29.54552828;30.28537897;31.02522965;31.76508034;32.50493103;33.24478171;33.9846324;34.72448309;35.46433377;37.88368803;38.39562827;38.97888263;39.55651305;40.07380269;40.23206974;40.75025496;41.29432617;41.7762219;42.29306629;42.73321545;43.16473232;43.57082471;44.06395211;44.44284889;44.87116404;45.87835488;45.99633698;46.23468154;46.47684165;46.71900175;46.96116186;47.20332196
Vanuatu;VUT;Área selvática (% del área de tierra);AG.LND.FRST.ZS;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921;36.28383921
Mundo;WLD;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;;33.00585028;32.82293686;32.7655679;32.70593607;32.64564484;32.56745895;32.51374302;32.4516217;32.37375957;32.33443142;32.29535953;32.25392126;32.17721513;32.13694;32.09857816;32.0594408;32.02423708;31.98542881;31.94563258;31.91154108;31.47120894;31.43709651;31.40270442;31.36728522;31.33981578;31.28889856;31.25150013;31.21239648;31.17554108;31.17567713;31.14304108
Samoa;WSM;Área selvática (% del área de tierra);AG.LND.FRST.ZS;62.23674912;62.0664311;61.89611307;61.72579505;61.55547703;61.38515901;61.21484099;61.04452297;60.87420495;60.70388693;60.5335689;60.36325088;60.19293286;60.02261484;59.85229682;59.6819788;59.51166078;59.34134276;59.17102473;59.00070671;58.83038869;58.65936396;58.48833922;58.31731449;58.14628975;57.97526502;57.80565371;58.67266187;58.5;58.32733813;58.15467626;57.98201439;57.80935252
Kosovo;XKX;Área selvática (% del área de tierra);AG.LND.FRST.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Yemen; Rep. del;YEM;Área selvática (% del área de tierra);;1.039831809;1.039831809;1.039831809;1.039831809;1.039831809;1.039831809;1.039831809;1.039831809;1.039831809;1.039831809;1.039831809;1.039831809;1.039831809;1.039831809;1.039831809;1.039831809;1.039831809;1.039831809;1.039831809;1.039831809;1.039831809;1.039831809;1.039831809;1.039831809;1.039831809;1.039831809;1.039831809;1.039831809;1.039831809;1.039831809;1.039831809;1.039831809
Sudáfrica;ZAF;Área selvática (% del área de tierra);AG.LND.FRST.ZS;14.95527125;14.92526523;14.89525921;14.8652532;14.83524718;14.80524116;14.77523514;14.74522913;14.71522311;14.68521709;14.65521107;14.62520505;14.59519904;14.56519302;14.535187;14.50518098;14.47517497;14.44516895;14.41516293;14.38515691;14.3551509;14.32514488;14.29513886;14.26513284;14.23512682;14.20512081;14.17511479;14.14510877;14.11510275;14.08509674;14.05509072;14.0250847;13.99507868
Zambia;ZMB;Área selvática (% del área de tierra);AG.LND.FRST.ZS;63.77809763;63.72993987;63.68178211;63.63362434;63.58546658;63.53730882;63.48915105;63.44099329;63.39283552;63.34467776;63.29652;63.24836223;63.20020447;63.1520467;63.10388894;63.05573118;63.00757341;62.95941565;62.91125789;62.86310012;62.81494236;62.56180471;62.30866705;62.0555294;61.80239175;61.54925409;61.29595502;61.04288462;60.78970661;60.53651515;60.28333714;60.03015012;59.77696915
Zimbabwe;ZWE;Área selvática (% del área de tierra);AG.LND.FRST.ZS;48.66661497;48.54752488;48.42843479;48.30934471;48.19025462;48.07116453;47.95207445;47.83298436;47.71389427;47.59480419;47.4757141;47.35662401;47.23753393;47.11844384;46.99935375;46.88026367;46.76117358;46.64208349;46.52299341;46.40390332;46.28481324;46.16572315;46.04663306;45.92754298;45.80845289;45.6893628;45.57027272;45.45118263;45.33209254;45.21300246;45.09391237;44.97482228;44.8557322
